student_id,department,year_of_study,residence_type,record_date,sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,class_attendance_hours,break_hours,assignments_due_count,tests_upcoming_count,submission_deadline_proximity,lab_hours,project_work_hours,stress_level,mood_score,fatigue_level,motivation_score
1055,IT,1,Hosteller,03/24/2025,9.0,5.8,4.9,3.8,48,5.2,1.7,2,0,10,1.4,1.3,4,5.0,7,8
1055,IT,1,Hosteller,2025-03-25,7.0,9.9,8.4,4.0,5,2.7,1.1,2,1,11,3.0,1.5,10,3.0,9,5
1055,IT,1,Hosteller,26/03/2025,7.3,3.9,2.7,0.8,25,3.6,1.3,0,2,10,0.4,3.3,High,6.0,6,6
1055,IT,1,Hosteller,27/03/2025,7.5,9.5,8.8,2.3,53,0.5,2.3,0,0,14,1.4,0.9,3,5.0,8,4
1055,IT,1,Hosteller,28-03-2025,6.1,7.3,7.1,3.8,9,0.7,2.4,0,0,11,0.4,1.5,7,3.0,7,7
1055,IT,1,Hosteller,29/03/2025,5.1,5.5,5.4,1.1,42,1.5,0.8,2,2,3,0.8,2.5,8,8.0,9,6
1055,IT,1,Hosteller,03/30/2025,6.7,5.3,4.0,3.6,52,2.2,2.8,0,3,0,2.2,3.6,10,4.0,8,6
1055,IT,1,Hosteller,2025-03-31,6.5,6.3,5.6,2.8,26,2.8,1.7,2,0,10,2.8,3.1,8,6.0,4,3
1056,CIVIL,4,Hosteller,01-01-2025,7.4,7.7,5.2,2.2,5,4.4,1.8,0,1,11,1.0,3.2,8,7.0,5,5
1056,CIVIL,4,Hosteller,02/01/2025,5.7,2.9,3.0,2.8,12,2.5,2.6,0,0,4,1.5,0.8,5,9.0,7,8
1056,CIVIL,4,Hosteller,03-01-2025,7.4,4.8,8.1,3.7,0,2.4,1.7,1,1,10,0.0,2.8,9,7.0,5,8
1056,CIVIL,4,Hosteller,04-01-2025,5.1,5.3,5.7,2.2,61,3.8,0.8,3,0,4,0.5,2.7,7,6.0,8,7
1056,CIVIL,4,Hosteller,05-01-2025,6.7,4.7,4.5,1.1,31,2.3,2.6,0,2,9,0.2,3.9,7,7.0,7,7
1056,CIVIL,4,Hosteller,2025-01-06,7.0,7.8,5.2,4.9,43,3.9,2.1,0,1,0,0.7,3.6,7,7.0,8,7
1056,CIVIL,4,Hosteller,2025-01-07,7.6,5.5,5.9,3.5,7,5.6,2.6,1,0,12,0.4,4.1,10,3.0,6,7
1056,CIVIL,4,Hosteller,08/01/2025,6.0,8.4,7.7,4.3,42,5.1,3.4,0,0,10,1.0,3.3,6,7.0,5,8
1056,CIVIL,4,Hosteller,2025-01-09,6.4,3.3,6.3,3.3,69,4.3,2.3,1,1,6,0.8,2.7,6,9.0,3,6
1056,CIVIL,4,Hosteller,10-01-2025,6.0,4.4,2.8,2.8,38,2.6,2.6,2,0,8,0.3,3.2,8,6.0,4,7
1056,CIVIL,4,Hosteller,11/01/2025,5.0,4.0,10.1,3.5,13,3.0,0.3,3,2,14,0.4,1.8,10,2.0,8,7
1056,CIVIL,4,Hosteller,12/01/2025,7.8,8.3,4.1,2.5,52,1.9,2.5,1,1,2,2.1,3.9,10,5.0,7,4
1056,CIVIL,4,Hosteller,01/13/2025,6.2,5.5,6.1,2.2,44,3.1,1.3,0,0,4,1.5,3.8,5,5.0,9,9
1056,CIVIL,4,Hosteller,14/01/2025,6.8,5.1,6.3,2.7,22,2.3,1.4,0,0,8,2.7,4.2,3,8.0,6,8
1056,CIVIL,4,Hosteller,01/15/2025,6.1,15.0,8.3,3.8,0,3.5,1.5,0,1,9,1.1,3.8,7,6.0,6,5
1056,CIVIL,4,Hosteller,16/01/2025,8.2,5.9,6.2,3.6,29,3.1,1.0,1,0,11,2.2,2.3,6,5.0,8,7
1056,CIVIL,4,Hosteller,2025-01-17,8.3,3.8,6.9,2.9,32,0.0,2.2,4,0,12,2.3,3.4,7,7.0,7,7
1056,CIVIL,4,Hosteller,01/18/2025,6.8,4.3,7.5,3.8,40,3.4,0.4,0,0,1,2.1,4.4,4,6.0,6,7
1056,CIVIL,4,Hosteller,19-01-2025,7.2,5.7,5.9,3.7,84,4.4,0.3,0,2,13,2.0,2.6,10,3.0,7,6
1056,CIVIL,4,Hosteller,20-01-2025,4.6,2.5,7.4,2.3,9,3.3,1.7,1,0,4,0.6,3.0,6,6.0,8,8
1056,CIVIL,4,Hosteller,21/01/2025,6.1,2.9,6.9,5.2,47,1.2,0.2,1,1,14,0.8,1.2,5,7.0,6,6
1056,CIVIL,4,Hosteller,01/22/2025,4.7,6.3,6.6,3.3,21,5.1,2.2,0,0,11,1.7,3.6,4,5.0,9,7
1056,CIVIL,4,Hosteller,23-01-2025,,7.0,8.5,2.8,23,5.4,1.0,1,1,0,3.2,1.5,8,,6,7
1056,CIVIL,4,Hosteller,24/01/2025,9.0,7.3,3.7,2.1,26,4.5,2.2,1,0,13,0.8,2.2,8,5.0,6,8
1056,CIVIL,4,Hosteller,2025-01-25,5.4,3.8,8.4,4.5,27,3.9,1.9,1,0,0,1.6,2.5,7,6.0,15,8
1056,CIVIL,4,Hosteller,26/01/2025,7.8,5.1,3.8,3.0,28,2.5,0.6,1,0,1,1.1,3.5,5,6.0,7,8
1056,CIVIL,4,Hosteller,27/01/2025,6.9,3.7,7.2,5.4,70,0.2,1.5,0,2,8,1.0,3.3,8,6.0,5,8
1056,CIVIL,4,Hosteller,01/28/2025,4.6,1.4,5.4,4.0,9,4.5,1.2,0,0,10,2.3,1.9,5,6.0,7,7
1056,CIVIL,4,Hosteller,29/01/2025,,6.2,4.3,1.7,71,,2.2,1,1,11,0.6,4.9,9,,5,6
1056,CIVIL,4,Hosteller,30-01-2025,4.0,4.4,3.5,3.5,24,3.8,1.4,2,0,2,2.7,4.7,8,4.0,9,7
1056,CIVIL,4,Hosteller,31-01-2025,5.1,4.3,6.1,2.5,34,3.4,2.8,1,1,5,2.2,2.0,8,7.0,6,6
1056,CIVIL,4,Hosteller,01-02-2025,7.5,7.3,7.2,3.8,23,3.8,2.3,3,2,11,1.2,1.0,9,6.0,9,5
1056,CIVIL,4,Hosteller,02/02/2025,6.4,3.9,9.4,2.9,48,6.0,1.6,2,0,3,2.0,3.0,8/10,1.0,8,7
1056,CIVIL,4,Hosteller,2025-02-03,4.6,7.8,4.1,4.1,5,2.1,2.3,4,1,2,0.2,1.1,10,4.0,10,8
1056,CIVIL,4,Hosteller,04-02-2025,6.9,4.5,5.3,3.3,24,6.0,0.7,0,1,7,0.2,1.8,8,,7,9
1056,CIVIL,4,Hosteller,05-02-2025,5.6,5.4,6.2,0.7,73,1.9,1.7,1,1,2,1.7,3.1,7,5.0,9,5
1056,CIVIL,4,Hosteller,06-02-2025,4.3,4.9,9.0,2.5,65,1.9,0.7,0,0,0,2.9,2.8,7,4.0,10,6
1056,CIVIL,4,Hosteller,07-02-2025,6.1,4.5,8.3,1.0,22,3.9,3.0,0,0,12,2.2,0.0,5,7.0,8,8
1056,CIVIL,4,Hosteller,08/02/2025,4.4,9.5,8.7,2.7,25,0.5,1.8,1,0,4,1.0,3.7,3,4.0,6,7
1056,CIVIL,4,Hosteller,2025-02-09,7.7,5.2,8.2,3.5,0,3.9,2.8,1,1,7,1.6,3.4,8,8.0,4,7
1056,CIVIL,4,Hosteller,10-02-2025,6.0,4.6,1.6,1.6,32,3.1,1.4,1,2,13,0.4,1.6,7,5.0,6,7
1056,CIVIL,4,Hosteller,02/11/2025,,2.1,6.9,1.4,50,,0.1,1,1,1,1.0,4.2,8,,5,6
1056,CIVIL,4,Hosteller,12/02/2025,5.9,1.2,4.1,2.9,14,6.0,1.3,1,1,1,0.9,2.2,7,6.0,8,8
1056,CIVIL,4,Hosteller,02/13/2025,4.9,1.8,3.0,2.9,76,2.6,2.6,2,0,1,1.1,3.2,7,6.0,7,6
1056,CIVIL,4,Hosteller,02/14/2025,7.8,6.1,9.0,1.8,17,6.0,2.9,2,2,1,0.5,3.9,8,5.0,6,9
1056,CIVIL,4,Hosteller,15-02-2025,6.4,7.1,5.2,4.3,27,1.9,2.2,0,0,0,3.5,3.0,6,9.0,7,9
1056,CIVIL,4,Hosteller,16/02/2025,5.8,5.0,5.3,3.7,22,0.6,1.0,1,0,7,2.5,3.0,7,5.0,5,5
1056,CIVIL,4,Hosteller,2025-02-17,6.4,5.4,5.8,1.1,36,2.9,2.8,0,0,10,0.9,3.2,5,8.0,6,7
1056,CIVIL,4,Hosteller,2025-02-18,6.5,4.5,7.2,1.6,43,4.7,3.0,3,2,0,4.0,4.4,10,4.0,7,8
1056,CIVIL,4,Hosteller,2025-02-19,7.9,2.2,5.3,0.0,38,5.0,3.1,1,1,4,1.5,4.5,7,7.0,7,9
1056,CIVIL,4,Hosteller,2025-02-20,5.8,2.5,6.2,2.9,6,5.1,1.9,2,0,10,2.1,4.4,6,6.0,6,6
1056,CIVIL,4,Hosteller,21-02-2025,5.8,3.6,8.1,5.9,13,2.7,1.4,2,0,1,3.1,2.5,7,6.0,4,8
1056,CIVIL,4,Hosteller,2025-02-22,6.6,4.7,7.9,0.1,6,6.0,0.8,3,0,8,0.7,2.9,6,5.0,6,8
1056,CIVIL,4,Hosteller,02/23/2025,7.9,2.5,5.4,2.4,25,3.9,1.1,1,0,6,1.9,2.3,4,6.0,5,10
1056,CIVIL,4,Hosteller,24/02/2025,7.1,3.7,6.0,2.6,38,3.3,1.4,2,2,14,0.0,4.1,10,5.0,7,6
1056,CIVIL,4,Hosteller,02/25/2025,5.1,1.1,8.7,2.9,97,2.6,2.1,0,1,7,0.9,3.6,3,8.0,8,8
1056,CIVIL,4,Hosteller,26/02/2025,8.2,5.8,12.5,2.1,30,3.8,2.6,1,1,9,1.6,2.8,6,6.0,5,5
1056,CIVIL,4,Hosteller,02/27/2025,7.8,3.0,8.4,0.6,16,6.0,0.0,5,0,5,0.8,3.7,8,5.0,8,6
1056,CIVIL,4,Hosteller,02/28/2025,7.3,3.9,3.3,2.6,0,2.5,1.7,0,3,10,2.5,1.8,7,8.0,4,8
1056,CIVIL,4,Hosteller,01-03-2025,,6.8,6.8,3.6,42,,1.2,0,0,5,2.4,2.8,7,,9,5
1056,CIVIL,4,Hosteller,02/03/2025,6.8,12.0,3.6,3.3,16,3.7,2.9,1,1,5,3.4,1.7,7,4.0,8,5
1056,CIVIL,4,Hosteller,2025-03-03,5.5,7.9,9.4,3.4,26,1.6,1.5,6,2,6,1.6,3.7,10,7.0,7,7
1056,CIVIL,4,Hosteller,03/04/2025,6.3,8.2,5.2,3.5,49,2.7,1.7,3,0,5,0.9,1.7,10,4.0,7,6
1056,CIVIL,4,Hosteller,2025-03-05,5.8,4.7,3.9,3.9,34,3.7,2.3,2,1,12,0.5,1.8,7,6.0,8,7
1056,CIVIL,4,Hosteller,06/03/2025,8.0,6.9,6.4,2.4,64,4.7,1.2,4,1,0,2.0,0.0,10,5.0,7,6
1056,CIVIL,4,Hosteller,07/03/2025,,3.8,5.5,4.9,8,,1.6,2,0,13,1.0,3.2,7,,2,9
1056,CIVIL,4,Hosteller,08-03-2025,5.8,6.7,9.3,1.3,20,4.9,1.3,5,1,11,1.7,3.0,10,1.0,7,8
1056,CIVIL,4,Hosteller,2025-03-09,5.6,10.0,6.1,4.1,33,6.0,1.6,3,0,0,3.5,0.3,High,5.0,5,8
1056,CIVIL,4,Hosteller,03/10/2025,5.8,9.5,5.3,3.5,13,0.5,1.9,0,1,13,1.1,2.3,3,7.0,8,6
1056,CIVIL,4,Hosteller,11-03-2025,,3.8,7.2,4.2,33,,1.1,0,0,11,2.8,4.0,7,,10,8
1056,CIVIL,4,Hosteller,12/03/2025,6.2,5.3,5.7,1.7,21,4.0,1.3,1,0,5,2.1,4.7,7/10,4.0,8,6
1056,CIVIL,4,Hosteller,13/03/2025,5.5,4.2,6.3,2.6,65,2.3,2.2,1,1,9,2.3,2.9,7,6.0,5,6
1056,CIVIL,4,Hosteller,14/03/2025,5.2,1.9,5.7,2.0,8,1.4,1.2,4,0,8,2.1,1.8,8,2.0,8,6
1056,CIVIL,4,Hosteller,15-03-2025,,6.0,2.9,2.9,27,,0.7,2,0,10,2.4,2.7,8,,6,6
1056,CIVIL,4,Hosteller,03/16/2025,3.4,1.8,5.4,2.1,53,2.8,2.0,1,1,0,2.4,2.9,4,8.0,15,7
1056,CIVIL,4,Hosteller,03/17/2025,6.1,5.9,6.7,3.1,17,1.4,1.4,1,2,0,2.1,0.0,8,3.0,7,7
1056,CIVIL,4,Hosteller,2025-03-18,7.5,7.9,7.5,2.0,52,2.3,0.1,3,0,13,1.8,3.5,6,6.0,6,7
1056,CIVIL,4,Hosteller,03/19/2025,7.7,9.4,6.2,3.2,43,3.8,3.3,3,1,12,1.1,3.9,9,,5,6
1056,CIVIL,4,Hosteller,20/03/2025,8.5,3.5,8.0,2.9,19,5.6,2.4,1,3,10,2.2,4.0,10,6.0,3,6
1056,CIVIL,4,Hosteller,21/03/2025,6.3,5.4,8.4,2.6,2,4.7,2.7,2,0,3,1.1,4.1,9,7.0,6,6
1056,CIVIL,4,Hosteller,2025-03-22,8.4,4.8,5.8,3.6,39,5.0,1.4,2,0,6,2.2,3.1,8,6.0,5,7
1056,CIVIL,4,Hosteller,23/03/2025,7.7,6.5,6.4,2.2,47,3.5,3.5,1,0,5,1.3,3.5,5,8.0,9,6
1056,CIVIL,4,Hosteller,24/03/2025,6.5,4.7,8.0,3.4,91,4.1,1.3,1,1,14,0.0,2.9,5,8.0,6,6
1056,CIVIL,4,Hosteller,2025-03-25,7.1,5.4,2.7,2.7,36,4.0,0.3,3,2,10,1.8,2.5,9,4.0,5,7
1056,CIVIL,4,Hosteller,26/03/2025,,7.6,6.3,1.1,51,,2.2,3,1,11,1.3,1.6,10,,5,4
1056,CIVIL,4,Hosteller,27-03-2025,4.2,5.8,5.0,3.2,14,3.7,1.5,3,2,4,0.7,3.2,9,6.0,8,6
1056,CIVIL,4,Hosteller,28-03-2025,7.5,8.2,6.2,3.1,24,3.0,1.0,3,0,11,2.2,2.5,10,7.0,5,7
1056,CIVIL,4,Hosteller,2025-03-29,6.8,9.5,8.7,2.8,70,0.5,2.7,2,0,13,2.9,1.7,3,5.0,6,6
1056,CIVIL,4,Hosteller,30/03/2025,7.9,7.4,5.0,5.0,36,4.6,3.8,3,2,2,2.3,3.1,10,6.0,8,5
1056,CIVIL,4,Hosteller,2025-03-31,4.7,6.2,7.2,2.7,38,5.6,1.3,1,0,12,3.6,2.1,4,7.0,8,7
1057,EEE,4,Hosteller,01/01/2025,6.7,8.2,6.4,2.1,21,3.0,2.5,1,0,4,2.6,3.2,7,8.0,8,8
1057,EEE,4,Hosteller,02/01/2025,6.1,2.1,5.5,3.0,17,3.7,3.2,0,0,2,2.4,1.1,5,6.0,6,5
1057,EEE,4,Hosteller,03/01/2025,5.7,5.4,6.4,3.0,11,2.7,2.0,2,2,1,0.6,1.7,7,6.0,8,6
1057,EEE,4,Hosteller,04-01-2025,5.8,4.7,2.4,2.4,19,3.3,1.7,1,2,10,0.7,2.1,7,6.0,7,7
1057,EEE,4,Hosteller,05-01-2025,6.0,9.0,4.7,2.2,30,2.4,2.5,2,3,3,0.5,1.8,10,3.0,7,6
1057,EEE,4,Hosteller,2025-01-06,4.8,4.4,8.1,2.6,63,4.1,1.7,2,0,2,2.0,3.3,8,6.0,8,6
1057,EEE,4,Hosteller,07/01/2025,5.5,2.0,7.0,3.5,65,2.6,2.1,0,0,1,1.2,2.6,7,6.0,6,7
1057,EEE,4,Hosteller,2025-01-08,4.6,4.2,9.8,1.8,10,2.2,3.2,0,3,11,2.1,2.3,8,6.0,10,7
1057,EEE,4,Hosteller,01/09/2025,6.9,3.9,3.3,2.2,35,3.2,1.5,4,0,2,1.1,3.4,10,4.0,7,7
1057,EEE,4,Hosteller,10/01/2025,,6.2,4.4,1.6,34,,1.4,1,1,14,0.9,2.8,8,,5,6
1057,EEE,4,Hosteller,01/11/2025,7.6,5.8,7.8,2.4,39,1.6,0.4,1,0,12,0.6,4.4,10,7.0,7,7
1057,EEE,4,Hosteller,01/12/2025,5.1,4.4,5.8,4.5,71,6.0,2.2,0,2,3,2.5,3.1,6,7.0,10,8
1057,EEE,4,Hosteller,13/01/2025,7.7,3.4,4.5,2.4,9,3.7,0.2,1,1,10,1.0,2.8,6,5.0,15,9
1057,EEE,4,Hosteller,2025-01-14,9.0,5.3,3.4,1.6,46,4.6,2.1,1,0,14,1.9,3.4,7,8.0,3,6
1057,EEE,4,Hosteller,15-01-2025,8.3,5.3,5.1,2.1,23,5.7,1.3,1,0,10,0.6,2.8,6,4.0,5,8
1057,EEE,4,Hosteller,16/01/2025,8.0,2.9,6.7,3.6,59,3.4,0.6,1,1,14,0.9,2.1,5,8.0,4,10
1057,EEE,4,Hosteller,01/17/2025,5.4,6.4,1.0,1.0,22,3.1,0.7,0,0,1,1.4,2.1,4,6.0,10,2
1057,EEE,4,Hosteller,18-01-2025,6.3,3.5,5.5,3.6,4,0.8,1.4,1,1,13,2.8,2.8,7,5.0,5,5
1057,EEE,4,Hosteller,2025-01-19,6.3,3.7,6.6,3.5,55,3.9,2.1,2,0,14,2.7,1.6,7,6.0,7,6
1057,EEE,4,Hosteller,01/20/2025,3.1,3.5,12.3,4.1,56,4.2,2.5,0,0,10,3.0,1.3,6,6.0,10,9
1057,EEE,4,Hosteller,21/01/2025,8.2,4.9,5.7,3.7,12,1.3,1.6,1,0,6,0.8,1.8,6,3.0,8,6
1057,EEE,4,Hosteller,22/01/2025,7.3,6.1,7.4,1.9,52,4.4,2.4,4,0,10,3.2,1.9,8,4.0,6,7
1057,EEE,4,Hosteller,23-01-2025,5.5,4.1,6.1,1.3,37,2.5,1.9,1,0,12,2.6,1.0,8,3.0,9,5
1057,EEE,4,Hosteller,01/24/2025,8.1,2.6,8.6,4.2,26,3.2,1.0,0,0,3,1.6,3.0,6,6.0,5,8
1057,EEE,4,Hosteller,01/25/2025,9.0,5.3,6.8,3.3,38,4.1,2.6,0,1,1,0.0,2.0,9,5.0,3,7
1057,EEE,4,Hosteller,2025-01-26,4.7,4.9,3.5,1.5,25,5.1,2.6,2,3,1,1.0,1.0,10,5.0,8,6
1057,EEE,4,Hosteller,01/27/2025,5.2,4.0,4.9,2.3,54,2.3,1.1,1,2,1,2.9,3.1,6,5.0,9,5
1057,EEE,4,Hosteller,28-01-2025,6.3,9.5,5.3,1.4,23,0.5,3.3,1,0,11,1.4,3.7,3,8.0,7,8
1057,EEE,4,Hosteller,2025-01-29,6.0,3.8,7.8,1.9,19,3.1,0.6,2,0,11,1.2,2.5,6,7.0,5,7
1057,EEE,4,Hosteller,01/30/2025,7.3,5.2,7.5,3.2,70,5.7,2.0,1,3,9,2.0,2.4,8,5.0,5,3
1057,EEE,4,Hosteller,01/31/2025,5.9,4.6,7.2,2.1,43,3.2,1.5,2,3,2,1.6,3.2,10,7.0,8,6
1057,EEE,4,Hosteller,2025-02-01,6.7,5.9,6.9,0.4,39,4.5,2.6,1,1,6,0.9,1.1,6,5.0,8,9
1057,EEE,4,Hosteller,2025-02-02,6.3,2.1,8.1,4.0,1,0.7,3.2,0,1,4,2.3,1.9,4,7.0,5,9
1057,EEE,4,Hosteller,03-02-2025,8.6,5.7,4.6,3.8,54,5.7,0.7,0,1,9,1.3,2.2,8,3.0,6,8
1057,EEE,4,Hosteller,04/02/2025,6.4,6.9,5.0,4.7,49,2.9,1.6,0,1,13,0.0,4.3,6,9.0,4,4
1057,EEE,4,Hosteller,02/05/2025,6.2,3.9,9.4,4.1,39,5.3,1.7,0,1,6,4.0,1.6,10,5.0,8,8
1057,EEE,4,Hosteller,02/06/2025,6.7,5.5,6.6,0.0,35,6.0,2.3,1,0,12,0.0,2.1,7,8.0,8,8
1057,EEE,4,Hosteller,07-02-2025,7.9,4.2,7.7,4.6,33,4.5,0.6,1,0,12,1.6,1.4,7,9.0,4,8
1057,EEE,4,Hosteller,08-02-2025,6.4,7.5,7.7,3.6,42,2.9,1.9,1,0,8,1.7,0.8,8,7.0,4,5
1057,EEE,4,Hosteller,09/02/2025,4.8,3.8,3.4,3.4,52,3.5,3.6,0,0,1,0.1,2.3,6,5.0,10,5
1057,EEE,4,Hosteller,10/02/2025,7.1,4.7,4.8,2.7,7,2.8,0.9,3,0,0,2.5,3.6,7,6.0,6,9
1057,EEE,4,Hosteller,11-02-2025,7.4,4.0,5.5,0.6,68,4.6,0.5,3,1,5,0.5,0.9,10,6.0,6,5
1057,EEE,4,Hosteller,02/12/2025,,7.7,9.2,1.8,39,,1.1,1,1,13,2.1,2.3,6,,8,9
1057,EEE,4,Hosteller,13-02-2025,7.3,3.4,2.5,2.5,30,4.7,1.2,1,0,13,0.2,3.2,6,5.0,7,8
1057,EEE,4,Hosteller,14/02/2025,7.4,3.5,9.4,2.9,23,2.9,1.5,0,2,7,1.2,4.0,6,7.0,5,9
1057,EEE,4,Hosteller,02/15/2025,8.6,5.8,7.0,2.4,10,1.7,1.8,1,0,2,0.4,2.4,6,9.0,4,7
1057,EEE,4,Hosteller,2025-02-16,4.8,7.6,5.0,5.0,23,3.4,0.0,1,0,2,2.9,2.0,7,3.0,9,5
1057,EEE,4,Hosteller,02/17/2025,6.9,2.1,8.3,0.1,14,1.5,1.3,1,1,9,0.8,2.3,5,7.0,6,5
1057,EEE,4,Hosteller,2025-02-18,6.6,5.9,6.0,3.7,40,3.2,2.2,1,2,4,2.9,2.6,10,5.0,10,6
1057,EEE,4,Hosteller,19/02/2025,8.2,4.1,9.1,3.0,78,3.6,2.5,0,1,4,2.3,3.8,5,6.0,8,5
1057,EEE,4,Hosteller,20-02-2025,,5.8,2.5,2.5,0,,1.5,1,1,10,1.6,2.3,9,,5,9
1057,EEE,4,Hosteller,02/21/2025,6.8,1.9,9.9,3.9,61,3.1,1.6,0,0,7,1.1,2.3,7,7.0,7,5
1057,EEE,4,Hosteller,22/02/2025,4.7,7.2,4.1,3.8,42,3.0,1.5,3,3,11,1.3,4.0,10,,9,5
1057,EEE,4,Hosteller,02/23/2025,7.4,6.6,6.5,3.9,51,3.1,1.3,2,3,0,2.5,2.0,10,6.0,6,3
1057,EEE,4,Hosteller,24-02-2025,4.6,5.7,4.7,0.1,35,5.9,1.4,1,0,2,1.9,1.3,8,4.0,7,5
1057,EEE,4,Hosteller,25-02-2025,5.9,9.5,9.3,2.5,36,0.5,0.1,3,0,13,2.9,5.0,3,5.0,7,4
1057,EEE,4,Hosteller,2025-02-26,5.8,7.4,5.2,3.9,24,5.3,1.7,3,1,11,1.9,1.3,10,2.0,10,4
1057,EEE,4,Hosteller,27-02-2025,5.2,7.2,3.1,1.9,0,4.2,2.2,1,0,14,2.4,4.5,10,5.0,7,6
1057,EEE,4,Hosteller,28/02/2025,6.3,5.8,10.5,1.7,4,4.5,1.4,0,2,13,2.2,2.1,10,6.0,7,4
1057,EEE,4,Hosteller,01/03/2025,6.3,8.3,5.5,1.8,24,3.3,1.6,1,0,11,1.4,1.2,8,5.0,10,7
1057,EEE,4,Hosteller,02-03-2025,8.2,5.3,8.4,1.0,42,4.3,1.2,1,2,4,0.7,4.2,7,7.0,4,8
1057,EEE,4,Hosteller,03/03/2025,6.6,2.9,8.2,0.3,33,5.3,1.9,0,1,0,3.0,2.3,6,3.0,6,7
1057,EEE,4,Hosteller,04/03/2025,6.1,4.7,2.5,1.9,29,1.8,1.7,0,0,5,1.4,2.2,5,4.0,7,7
1057,EEE,4,Hosteller,05/03/2025,6.7,7.8,4.3,3.4,10,3.4,1.2,1,2,10,0.7,1.8,9/10,5.0,7,4
1057,EEE,4,Hosteller,06/03/2025,6.5,5.8,4.5,2.7,49,4.5,2.8,1,1,5,0.6,3.3,10,5.0,5,6
1057,EEE,4,Hosteller,2025-03-07,8.0,3.1,5.5,2.9,44,4.1,1.8,1,0,6,0.8,3.0,6,4.0,3,4
1057,EEE,4,Hosteller,03/08/2025,5.8,4.8,7.1,4.5,9,2.6,3.2,1,0,8,2.9,2.6,7,5.0,5,5
1057,EEE,4,Hosteller,09-03-2025,6.0,4.3,7.6,2.0,8,2.8,3.0,0,1,4,2.5,2.4,6,6.0,5,6
1057,EEE,4,Hosteller,10/03/2025,4.6,9.5,4.3,1.1,30,0.5,1.3,2,2,11,1.0,5.3,3,4.0,7,4
1057,EEE,4,Hosteller,11-03-2025,7.9,3.9,5.6,1.8,28,3.9,2.4,1,0,1,2.4,2.6,7/10,7.0,7,6
1057,EEE,4,Hosteller,2025-03-12,6.0,1.6,3.7,1.7,56,3.3,1.6,1,2,5,3.0,3.1,8,4.0,5,8
1057,EEE,4,Hosteller,03/13/2025,5.7,7.4,6.2,2.2,69,2.8,0.5,3,3,13,1.1,4.6,10,4.0,8,3
1057,EEE,4,Hosteller,14-03-2025,7.8,9.1,2.8,1.8,4,3.6,2.4,3,0,7,1.0,4.3,10,4.0,7,6
1057,EEE,4,Hosteller,15-03-2025,5.3,7.2,5.2,1.3,27,3.5,2.9,0,0,9,2.4,1.4,8,5.0,5,7
1057,EEE,4,Hosteller,16/03/2025,4.7,3.5,8.9,3.3,37,5.0,1.6,2,1,7,2.9,1.7,7,7.0,8,4
1057,EEE,4,Hosteller,17-03-2025,6.2,4.0,5.3,1.2,39,4.1,1.7,2,2,4,2.5,4.9,9,7.0,4,6
1057,EEE,4,Hosteller,18-03-2025,4.1,7.1,4.6,3.4,45,1.9,3.1,2,1,3,0.0,0.2,7,6.0,10,8
1057,EEE,4,Hosteller,19-03-2025,6.1,4.8,5.0,0.7,22,6.0,1.9,2,3,12,1.5,1.5,10,5.0,10,3
1057,EEE,4,Hosteller,2025-03-20,6.7,7.4,9.1,3.3,28,2.0,1.8,1,1,11,2.0,2.5,8,2.0,9,4
1057,EEE,4,Hosteller,2025-03-21,9.0,6.3,4.2,4.1,22,3.3,1.8,4,0,5,0.4,2.8,7,6.0,6,6
1057,EEE,4,Hosteller,22-03-2025,4.5,5.7,2.8,1.5,21,4.7,0.4,4,2,10,0.0,2.8,10,5.0,10,6
1057,EEE,4,Hosteller,23/03/2025,7.0,7.7,7.7,1.1,29,2.5,1.2,3,3,6,2.2,1.6,10,6.0,8,7
1057,EEE,4,Hosteller,24-03-2025,7.0,6.4,4.5,1.4,7,4.6,3.0,1,3,10,0.6,1.7,10,4.0,7,7
1057,EEE,4,Hosteller,2025-03-25,,6.6,6.9,4.3,0,,1.4,1,0,14,1.3,3.5,6,,6,10
1057,EEE,4,Hosteller,03/26/2025,6.5,8.0,10.4,4.7,27,4.1,1.6,3,1,1,2.6,0.7,10,7.0,8,7
1057,EEE,4,Hosteller,27-03-2025,,9.5,11.9,4.3,38,3.4,2.0,3,4,7,2.1,1.7,10,,8,5
1057,EEE,4,Hosteller,2025-03-28,5.6,8.8,7.2,4.0,26,3.8,2.5,2,2,0,1.9,3.7,9,2.0,8,6
1057,EEE,4,Hosteller,03/29/2025,3.1,6.0,2.2,2.2,26,0.0,1.4,2,1,8,0.8,0.6,7,6.0,10,5
1057,EEE,4,Hosteller,30/03/2025,7.5,6.9,5.1,3.2,66,4.1,1.7,0,3,9,1.4,1.8,10,9.0,6,8
1057,EEE,4,Hosteller,31/03/2025,,5.9,5.8,0.0,0,,1.3,1,0,2,0.4,1.3,9,,7,6
1058,DS,4,Hosteller,2025-01-01,5.8,6.8,6.8,2.5,0,3.0,1.5,0,3,3,1.5,2.8,10,2.0,8,6
1058,DS,4,Hosteller,02-01-2025,4.4,2.9,5.1,3.6,24,3.8,1.9,0,1,1,2.3,2.3,6,6.0,7,8
1058,DS,4,Hosteller,03/01/2025,7.3,4.7,5.9,0.4,7,3.0,0.4,2,1,6,0.7,3.4,8,4.0,8,7
