student_id,department,year_of_study,residence_type,record_date,sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,class_attendance_hours,break_hours,assignments_due_count,tests_upcoming_count,submission_deadline_proximity,lab_hours,project_work_hours,stress_level,mood_score,fatigue_level,motivation_score,sleep_deficit,workload_index,distraction_ratio,recovery_balance,deadline_pressure_score,sleep_deficit_scaled,workload_index_scaled,distraction_ratio_scaled,recovery_balance_scaled,deadline_pressure_scaled,attendance_scaled,motivation_scaled,fatigue_scaled,stress_scaled,mood_scaled,productivity_score,burnout_risk_score,burnout_category,burnout_level_detailed,primary_trigger,suggested_action,academic_performance_index
1056,CIVIL,4,Hosteller,2025-03-10,5.8,9.5,5.3,3.5,13,0.5,1.9,0,1,13,1.1,2.3,3.0,7.0,8,6,2.2,5.48,0.66,3.34,2,44.00000000000001,27.420645505468126,66.03773584905662,44.34210526315789,0.0,8.333333333333332,55.55555555555556,77.77777777777779,22.22222222222222,66.66666666666666,20.75,27.16,Low,Low,,,9.96
1056,CIVIL,4,Hosteller,2025-03-11,6.5,3.8,7.2,4.2,33,3.439635252554188,1.1,0,0,11,2.8,4.0,7.0,6.0,10,8,1.5,2.36,0.58,3.64,2,30.0,10.802880768204856,58.333333333333336,51.973684210526315,0.0,57.327254209236465,77.77777777777779,100.0,66.66666666666666,55.55555555555556,24.81,33.89,Low,Low,,,25.18
1056,CIVIL,4,Hosteller,2025-12-03,6.2,5.3,5.7,1.7,21,4.0,1.3,1,0,5,2.1,4.7,7.0,4.0,8,6,1.8,4.34,0.3,3.47,7,36.0,21.39237129901307,29.82456140350877,47.50000000000001,62.5,66.66666666666666,55.55555555555556,77.77777777777779,66.66666666666666,33.33333333333333,28.51,38.49,Low,Low,,,26.13
1056,CIVIL,4,Hosteller,2025-03-13,5.5,4.2,6.3,2.6,65,2.3,2.2,1,1,9,2.3,2.9,7.0,6.0,5,6,2.5,5.68,0.41,3.51,4,50.0,28.540944251800486,41.26984126984127,48.8157894736842,25.0,38.33333333333333,55.55555555555556,44.44444444444444,66.66666666666666,55.55555555555556,22.95,32.63,Low,Low,,,21.02
1056,CIVIL,4,Hosteller,2025-03-14,5.2,1.9,5.7,2.0,8,1.4,1.2,4,0,8,2.1,1.8,8.0,2.0,8,6,2.8,7.24,0.35,2.88,4,55.99999999999999,36.86316351026941,35.08771929824561,32.10526315789473,25.0,23.333333333333332,55.55555555555556,77.77777777777779,77.77777777777779,11.11111111111111,9.8,45.6,Moderate,Moderate,,,8.04
1056,CIVIL,4,Hosteller,2025-03-15,6.5,6.0,2.9,2.9,27,3.439635252554188,0.7,2,0,10,2.4,2.7,8.0,6.0,6,6,1.5,5.7,1.0,3.53,4,30.0,28.62096559082422,100.0,49.07894736842106,25.0,57.327254209236465,55.55555555555556,55.55555555555556,77.77777777777779,55.55555555555556,24.27,37.92,Low,Low,,,24.59
1056,CIVIL,4,Hosteller,2025-03-16,3.4,1.8,5.4,2.1,53,2.8,2.0,1,1,0,2.4,2.9,4.0,8.0,10,7,4.6,4.98,0.39,2.37,10,92.0,24.779941317684724,38.88888888888889,18.55263157894737,100.0,46.666666666666664,66.66666666666666,100.0,33.33333333333333,77.77777777777779,12.57,50.01,Moderate,Moderate,,,14.4
1056,CIVIL,4,Hosteller,2025-03-17,6.1,5.9,6.7,3.1,17,1.4,1.4,1,2,0,2.1,0.0,8.0,3.0,7,7,1.9,7.58,0.46,3.41,10,38.00000000000001,38.676980528140845,46.26865671641791,46.18421052631578,100.0,23.333333333333332,66.66666666666666,66.66666666666666,77.77777777777779,22.22222222222222,21.34,47.77,Moderate,Moderate,,,15.19
1056,CIVIL,4,Hosteller,2025-03-18,7.5,7.9,7.5,2.0,52,2.3,0.1,3,0,13,1.8,3.5,6.0,6.0,6,7,0.5,7.84,0.27,4.03,2,10.0,40.03734329154442,26.666666666666668,62.36842105263158,0.0,38.33333333333333,66.66666666666666,55.55555555555556,55.55555555555556,55.55555555555556,33.01,22.47,Low,Low,,,26.67
1056,CIVIL,4,Hosteller,2025-03-19,7.7,9.4,6.2,3.2,43,3.8,3.3,3,1,12,1.1,3.9,9.0,6.0,5,6,0.3,10.26,0.52,4.72,2,5.9999999999999964,52.97412643371566,51.61290322580645,80.6578947368421,0.0,63.33333333333333,55.55555555555556,44.44444444444444,88.88888888888889,55.55555555555556,39.72,29.28,Low,Low,,,33.47
1056,CIVIL,4,Hosteller,2025-03-20,8.5,3.5,8.0,2.9,19,5.6,2.4,1,3,10,2.2,4.0,10.0,6.0,3,6,0.0,9.68,0.36,4.82,4,0.0,49.85329421178981,36.25,83.28947368421053,25.0,93.33333333333333,55.55555555555556,22.22222222222222,100.0,55.55555555555556,38.96,27.49,Low,Low,,,43.11
1056,CIVIL,4,Hosteller,2025-03-21,6.3,5.4,8.4,2.6,2,4.7,2.7,2,0,3,1.1,4.1,9.0,7.0,6,6,1.7,5.6,0.31,3.7,7,34.0,28.114163777007207,30.952380952380953,53.68421052631578,62.5,78.33333333333333,55.55555555555556,55.55555555555556,88.88888888888889,66.66666666666666,33.62,38.04,Low,Low,,,33.1
1056,CIVIL,4,Hosteller,2025-03-22,8.4,4.8,5.8,3.6,39,5.0,1.4,2,0,6,2.2,3.1,8.0,6.0,5,7,0.0,5.39,0.62,4.68,4,0.0,26.967191251000273,62.06896551724138,79.34210526315792,25.0,83.33333333333334,66.66666666666666,44.44444444444444,77.77777777777779,55.55555555555556,38.07,25.32,Low,Low,,,40.51
1056,CIVIL,4,Hosteller,2025-03-23,7.7,6.5,6.4,2.2,47,3.5,3.5,1,0,5,1.3,3.5,5.0,8.0,9,6,0.3,4.35,0.34,4.78,7,5.9999999999999964,21.392371299013078,34.375,82.23684210526316,62.5,58.333333333333336,55.55555555555556,88.88888888888889,44.44444444444444,77.77777777777779,32.78,26.09,Low,Low,,,25.67
1056,CIVIL,4,Hosteller,2025-03-24,6.5,4.7,8.0,3.4,91,4.1,1.3,1,1,14,0.0,2.9,5.0,8.0,6,6,1.5,5.49,0.42,3.96,2,30.0,27.50066684449187,42.5,60.6578947368421,0.0,68.33333333333333,55.55555555555556,55.55555555555556,44.44444444444444,77.77777777777779,30.5,21.94,Low,Low,,,31.12
1056,CIVIL,4,Hosteller,2025-03-25,7.1,5.4,2.7,2.7,36,4.0,0.3,3,2,10,1.8,2.5,9.0,4.0,5,7,0.9,10.89,1.0,3.79,4,18.000000000000007,56.30834889303815,100.0,56.05263157894736,25.0,66.66666666666666,66.66666666666666,44.44444444444444,88.88888888888889,33.33333333333333,27.26,41.31,Moderate,Moderate,,,30.96
1056,CIVIL,4,Hosteller,2025-03-26,6.5,7.6,6.3,1.1,51,3.439635252554188,2.2,3,1,11,1.3,1.6,10.0,6.0,5,4,1.5,9.3,0.17,3.94,2,30.0,47.79941317684716,17.460317460317462,60.13157894736841,0.0,57.327254209236465,33.33333333333333,44.44444444444444,100.0,55.55555555555556,31.23,33.67,Low,Low,,,24.12
1056,CIVIL,4,Hosteller,2025-03-27,4.2,5.8,5.0,3.2,14,3.7,1.5,3,2,4,0.7,3.2,9.0,6.0,8,6,3.8,10.98,0.64,2.47,7,76.0,56.815150706855164,64.0,21.315789473684212,62.5,61.66666666666667,55.55555555555556,77.77777777777779,88.88888888888889,55.55555555555556,19.29,59.12,Moderate,Elevated,Stress,Recommend stress counseling,19.59
1056,CIVIL,4,Hosteller,2025-03-28,7.5,8.2,6.2,3.1,24,3.0,1.0,3,0,11,2.2,2.5,10.0,7.0,5,7,0.5,7.79,0.5,4.07,2,10.0,39.770605494798616,50.0,63.42105263157896,0.0,50.0,66.66666666666666,44.44444444444444,100.0,66.66666666666666,35.32,30.77,Low,Low,,,30.67
1056,CIVIL,4,Hosteller,2025-03-29,6.8,9.5,8.7,2.8,70,0.5,2.7,2,0,13,2.9,1.7,3.0,5.0,6,6,1.2,6.62,0.32,4.29,2,24.000000000000004,33.55561483062151,32.18390804597701,69.21052631578948,0.0,8.333333333333332,55.55555555555556,55.55555555555556,22.22222222222222,44.44444444444444,28.99,17.6,Low,Very Low,,,16.02
1056,CIVIL,4,Hosteller,2025-03-30,7.9,7.4,5.0,5.0,36,4.6,3.8,3,2,2,2.3,3.1,10.0,6.0,8,5,0.1,11.68,1.0,4.89,10,1.9999999999999927,60.54947986129635,100.0,84.99999999999999,100.0,76.66666666666666,44.44444444444444,77.77777777777779,100.0,55.55555555555556,29.63,50.89,Moderate,Moderate,,,25.56
1056,CIVIL,4,Hosteller,2025-03-31,4.7,6.2,7.2,2.7,38,5.6,1.3,1,0,12,3.6,2.1,4.0,7.0,8,7,3.3,4.32,0.38,2.8,2,65.99999999999999,21.259002400640174,37.5,30.000000000000004,0.0,93.33333333333333,66.66666666666666,77.77777777777779,33.33333333333333,66.66666666666666,34.27,31.0,Low,Low,,,37.78
1057,EEE,4,Hosteller,2025-01-01,6.7,8.2,6.4,2.1,21,3.0,2.5,1,0,4,2.6,3.2,7.0,8.0,8,8,1.3,4.99,0.33,3.96,7,25.999999999999996,24.83328887703388,32.8125,60.39473684210527,62.5,50.0,77.77777777777779,77.77777777777779,66.66666666666666,77.77777777777779,35.95,34.33,Low,Low,,,29.43
1057,EEE,4,Hosteller,2025-02-01,6.1,2.1,5.5,3.0,17,3.7,3.2,0,0,2,2.4,1.1,5.0,6.0,6,5,1.9,1.21,0.55,3.78,10,38.00000000000001,4.667911443051481,54.54545454545454,55.65789473684211,100.0,61.66666666666667,44.44444444444444,55.55555555555556,44.44444444444444,55.55555555555556,22.29,32.12,Low,Low,,,23.34
1057,EEE,4,Hosteller,2025-03-01,5.7,5.4,6.4,3.0,11,2.7,2.0,2,2,1,0.6,1.7,7.0,6.0,8,6,2.3,9.05,0.47,3.3,10,46.0,46.49239797279275,46.875,43.28947368421053,100.0,45.0,55.55555555555556,77.77777777777779,66.66666666666666,55.55555555555556,20.61,48.55,Moderate,Moderate,,,16.94
1057,EEE,4,Hosteller,2025-01-04,5.8,4.7,2.4,2.4,19,3.3,1.7,1,2,10,0.7,2.1,7.0,6.0,7,7,2.2,7.44,1.0,3.34,4,44.00000000000001,37.87676713790345,100.0,44.07894736842105,25.0,54.99999999999999,66.66666666666666,66.66666666666666,66.66666666666666,55.55555555555556,20.91,41.74,Moderate,Moderate,,,23.56
1057,EEE,4,Hosteller,2025-01-05,6.0,9.0,4.7,2.2,30,2.4,2.5,2,3,3,0.5,1.8,10.0,3.0,7,6,2.0,12.14,0.47,3.65,7,40.0,62.95012003200854,46.808510638297875,52.368421052631575,62.5,40.0,55.55555555555556,66.66666666666666,100.0,22.22222222222222,27.54,52.23,Moderate,Moderate,,,18.86
1057,EEE,4,Hosteller,2025-01-06,4.8,4.4,8.1,2.6,63,4.1,1.7,2,0,2,2.0,3.3,8.0,6.0,8,6,3.2,5.28,0.32,3.06,10,64.0,26.38036809815951,32.098765432098766,36.710526315789465,100.0,68.33333333333333,55.55555555555556,77.77777777777779,77.77777777777779,55.55555555555556,25.05,49.95,Moderate,Moderate,,,24.19
1057,EEE,4,Hosteller,2025-07-01,5.5,2.0,7.0,3.5,65,2.6,2.1,0,0,1,1.2,2.6,7.0,6.0,6,7,2.5,1.3,0.5,3.5,10,50.0,5.148039477193919,50.0,48.28947368421053,100.0,43.333333333333336,66.66666666666666,55.55555555555556,66.66666666666666,55.55555555555556,21.66,38.9,Low,Low,,,22.3
1057,EEE,4,Hosteller,2025-01-08,4.6,4.2,9.8,1.8,10,2.2,3.2,0,3,11,2.1,2.3,8.0,6.0,10,7,3.4,8.04,0.18,2.99,2,68.0,41.07762069885303,18.36734693877551,34.99999999999999,0.0,36.66666666666667,66.66666666666666,100.0,77.77777777777779,55.55555555555556,17.94,45.58,Moderate,Moderate,,,14.22
1057,EEE,4,Hosteller,2025-01-09,6.9,3.9,3.3,2.2,35,3.2,1.5,4,0,2,1.1,3.4,10.0,4.0,7,7,1.1,8.02,0.67,3.92,10,21.999999999999993,40.97092558015471,66.66666666666667,59.605263157894726,100.0,53.333333333333336,66.66666666666666,66.66666666666666,100.0,33.33333333333333,23.89,49.86,Moderate,Moderate,,,23.38
1057,EEE,4,Hosteller,2025-10-01,6.5,6.2,4.4,1.6,34,3.439635252554188,1.4,1,1,14,0.9,2.8,8.0,6.0,5,6,1.5,6.06,0.36,3.7,2,30.0,30.514803947719393,36.36363636363637,53.68421052631578,0.0,57.327254209236465,55.55555555555556,44.44444444444444,77.77777777777779,55.55555555555556,31.4,28.49,Low,Low,,,29.14
1057,EEE,4,Hosteller,2025-01-11,7.6,5.8,7.8,2.4,39,1.6,0.4,1,0,12,0.6,4.4,10.0,7.0,7,7,0.4,4.21,0.31,4.08,2,8.000000000000007,20.672179247799416,30.76923076923077,63.55263157894737,0.0,26.666666666666668,66.66666666666666,66.66666666666666,100.0,66.66666666666666,26.92,29.38,Low,Low,,,19.82
1057,EEE,4,Hosteller,2025-01-12,5.1,4.4,5.8,4.5,71,6.0,2.2,0,2,3,2.5,3.1,6.0,7.0,10,8,2.9,6.32,0.78,3.34,7,58.00000000000001,31.90184049079755,77.58620689655173,44.34210526315789,62.5,100.0,77.77777777777779,100.0,55.55555555555556,66.66666666666666,30.28,47.65,Moderate,Moderate,,,36.39
1057,EEE,4,Hosteller,2025-01-13,7.7,3.4,4.5,2.4,9,3.7,0.2,1,1,10,1.0,2.8,6.0,5.0,10,9,0.3,5.23,0.53,3.94,4,5.9999999999999964,26.113630301413714,53.333333333333336,59.86842105263158,25.0,61.66666666666667,88.88888888888889,100.0,55.55555555555556,44.44444444444444,27.45,32.06,Low,Low,,,29.6
1057,EEE,4,Hosteller,2025-01-14,9.0,5.3,3.4,1.6,46,4.6,2.1,1,0,14,1.9,3.4,7.0,8.0,3,6,0.0,4.06,0.47,5.15,2,0.0,19.84529207788744,47.05882352941177,91.8421052631579,0.0,76.66666666666666,55.55555555555556,22.22222222222222,66.66666666666666,77.77777777777779,41.45,12.59,Low,Very Low,,,41.3
1057,EEE,4,Hosteller,2025-01-15,8.3,5.3,5.1,2.1,23,5.7,1.3,1,0,10,0.6,2.8,6.0,4.0,5,8,0.0,3.74,0.41,4.53,4,0.0,18.164843958388904,41.1764705882353,75.39473684210527,25.0,95.0,77.77777777777779,44.44444444444444,55.55555555555556,33.33333333333333,45.02,19.22,Low,Very Low,,,48.69
1057,EEE,4,Hosteller,2025-01-16,8.0,2.9,6.7,3.6,59,3.4,0.6,1,1,14,0.9,2.1,5.0,8.0,4,10,0.0,4.92,0.54,4.42,2,0.0,24.48652974126434,53.73134328358209,72.5,0.0,56.666666666666664,100.0,33.33333333333333,44.44444444444444,77.77777777777779,36.18,12.75,Low,Very Low,,,42.22
1057,EEE,4,Hosteller,2025-01-17,5.4,6.4,1.0,1.0,22,3.1,0.7,0,0,1,1.4,2.1,4.0,6.0,10,2,2.6,2.55,1.0,2.95,10,51.99999999999999,11.816484395838891,100.0,33.94736842105263,100.0,51.66666666666667,11.11111111111111,100.0,33.33333333333333,55.55555555555556,10.33,45.9,Moderate,Moderate,,,4.16
1057,EEE,4,Hosteller,2025-01-18,6.3,3.5,5.5,3.6,4,0.8,1.4,1,1,13,2.8,2.8,7.0,5.0,5,5,1.7,5.53,0.65,3.45,2,34.0,27.714057081888505,65.45454545454545,47.105263157894726,0.0,13.333333333333334,44.44444444444444,44.44444444444444,66.66666666666666,44.44444444444444,12.53,29.9,Low,Low,,,9.17
1057,EEE,4,Hosteller,2025-01-19,6.3,3.7,6.6,3.5,55,3.9,2.1,2,0,14,2.7,1.6,7.0,6.0,7,6,1.7,4.84,0.53,3.84,2,34.0,24.006401707121903,53.03030303030303,57.49999999999999,0.0,65.0,55.55555555555556,66.66666666666666,66.66666666666666,55.55555555555556,25.82,30.49,Low,Low,,,26.68
1057,EEE,4,Hosteller,2025-01-20,3.1,3.5,12.3,4.1,56,4.2,2.5,0,0,10,3.0,1.3,6.0,6.0,10,9,4.9,1.76,0.33,2.33,4,98.00000000000001,7.60202720725527,33.33333333333333,17.63157894736841,25.0,70.0,88.88888888888889,100.0,55.55555555555556,55.55555555555556,25.86,45.97,Moderate,Moderate,,,29.73
1057,EEE,4,Hosteller,2025-01-21,8.2,4.9,5.7,3.7,12,1.3,1.6,1,0,6,0.8,1.8,6.0,3.0,8,6,0.0,3.45,0.65,4.48,4,0.0,16.617764737263276,64.91228070175438,74.21052631578947,25.0,21.666666666666668,55.55555555555556,77.77777777777779,55.55555555555556,22.22222222222222,20.31,26.86,Low,Low,,,13.17
1057,EEE,4,Hosteller,2025-01-22,7.3,6.1,7.4,1.9,52,4.4,2.4,4,0,10,3.2,1.9,8.0,4.0,6,7,0.7,8.69,0.26,4.39,4,14.000000000000004,44.57188583622299,25.675675675675674,71.84210526315789,25.0,73.33333333333334,66.66666666666666,55.55555555555556,77.77777777777779,33.33333333333333,37.9,31.1,Low,Low,,,36.27
1057,EEE,4,Hosteller,2025-01-23,5.5,4.1,6.1,1.3,37,2.5,1.9,1,0,12,2.6,1.0,8.0,3.0,9,5,2.5,3.32,0.21,3.32,2,50.0,15.924246465724194,21.311475409836067,43.55263157894736,0.0,41.66666666666667,44.44444444444444,88.88888888888889,77.77777777777779,22.22222222222222,18.67,37.94,Low,Low,,,13.16
1057,EEE,4,Hosteller,2025-01-24,8.1,2.6,8.6,4.2,26,3.2,1.0,0,0,3,1.6,3.0,6.0,6.0,5,8,0.0,1.62,0.49,4.38,7,0.0,6.855161376367033,48.83720930232558,71.57894736842105,62.5,53.333333333333336,77.77777777777779,44.44444444444444,55.55555555555556,55.55555555555556,31.34,20.97,Low,Low,,,33.32
1057,EEE,4,Hosteller,2025-01-25,9.0,5.3,6.8,3.3,38,4.1,2.6,0,1,1,0.0,2.0,9.0,5.0,3,7,0.0,3.99,0.49,5.21,10,0.0,19.4985329421179,48.529411764705884,93.42105263157895,100.0,68.33333333333333,66.66666666666666,22.22222222222222,88.88888888888889,44.44444444444444,41.93,28.64,Low,Low,,,40.0
1057,EEE,4,Hosteller,2025-01-26,4.7,4.9,3.5,1.5,25,5.1,2.6,2,3,1,1.0,1.0,10.0,5.0,8,6,3.3,10.82,0.43,3.0,10,65.99999999999999,55.93491597759404,42.857142857142854,35.13157894736842,100.0,85.0,55.55555555555556,77.77777777777779,100.0,44.44444444444444,26.13,61.01,Moderate,Elevated,Stress,Recommend stress counseling,27.63
1057,EEE,4,Hosteller,2025-01-27,5.2,4.0,4.9,2.3,54,2.3,1.1,1,2,1,2.9,3.1,6.0,5.0,9,5,2.8,7.76,0.47,3.09,10,55.99999999999999,39.58388903707656,46.938775510204074,37.631578947368425,100.0,38.33333333333333,44.44444444444444,88.88888888888889,55.55555555555556,44.44444444444444,13.23,49.71,Moderate,Moderate,,,9.24
1057,EEE,4,Hosteller,2025-01-28,6.3,9.5,5.3,1.4,23,0.5,3.3,1,0,11,1.4,3.7,3.0,8.0,7,8,1.7,5.3,0.26,3.92,2,34.0,26.487063216857837,26.41509433962264,59.60526315789474,0.0,8.333333333333332,77.77777777777779,66.66666666666666,22.22222222222222,77.77777777777779,31.39,18.58,Low,Very Low,,,20.1
1057,EEE,4,Hosteller,2025-01-29,6.0,3.8,7.8,1.9,19,3.1,0.6,2,0,11,1.2,2.5,6.0,7.0,5,7,2.0,4.82,0.24,3.22,2,40.0,23.926380368098165,24.358974358974358,40.92105263157895,0.0,51.66666666666667,66.66666666666666,44.44444444444444,55.55555555555556,66.66666666666666,27.37,24.19,Low,Low,,,28.97
1057,EEE,4,Hosteller,2025-01-30,7.3,5.2,7.5,3.2,70,5.7,2.0,1,3,9,2.0,2.4,8.0,5.0,5,3,0.7,9.84,0.43,4.4,4,14.000000000000004,50.706855161376374,42.66666666666667,72.10526315789473,25.0,95.0,22.22222222222222,44.44444444444444,77.77777777777779,44.44444444444444,31.94,31.08,Low,Low,,,31.82
1057,EEE,4,Hosteller,2025-01-31,5.9,4.6,7.2,2.1,43,3.2,1.5,2,3,2,1.6,3.2,10.0,7.0,8,6,2.1,11.26,0.29,3.46,10,41.99999999999999,58.28220858895706,29.166666666666668,47.49999999999999,100.0,53.333333333333336,55.55555555555556,77.77777777777779,100.0,66.66666666666666,22.03,54.11,Moderate,Moderate,,,18.97
1057,EEE,4,Hosteller,2025-02-02,6.3,2.1,8.1,4.0,1,0.7,3.2,0,1,4,2.3,1.9,4.0,7.0,5,9,1.7,3.36,0.49,3.8,7,34.0,16.110962923446255,49.38271604938272,56.18421052631578,62.5,11.666666666666666,88.88888888888889,44.44444444444444,33.33333333333333,66.66666666666666,21.09,24.51,Low,Low,,,21.18
1057,EEE,4,Hosteller,2025-02-03,8.6,5.7,4.6,3.8,54,5.7,0.7,0,1,9,1.3,2.2,8.0,3.0,6,8,0.0,4.35,0.83,4.71,4,0.0,21.392371299013078,82.6086956521739,80.26315789473682,25.0,95.0,77.77777777777779,55.55555555555556,77.77777777777779,22.22222222222222,41.83,29.44,Low,Low,,,45.45
1057,EEE,4,Hosteller,2025-04-02,6.4,6.9,5.0,4.7,49,2.9,1.6,0,1,13,0.0,4.3,6.0,9.0,4,4,1.6,4.93,0.94,3.77,2,31.999999999999996,24.51320352093892,94.0,55.394736842105274,0.0,48.333333333333336,33.33333333333333,33.33333333333333,55.55555555555556,88.88888888888889,24.06,24.45,Low,Low,,,21.39
1057,EEE,4,Hosteller,2025-02-05,6.2,3.9,9.4,4.1,39,5.3,1.7,0,1,6,4.0,1.6,10.0,5.0,8,8,1.8,4.09,0.44,3.64,4,36.0,20.032008535609496,43.61702127659574,51.97368421052631,25.0,88.33333333333333,77.77777777777779,77.77777777777779,100.0,44.44444444444444,33.94,41.38,Moderate,Moderate,,,37.6
1057,EEE,4,Hosteller,2025-02-06,6.7,5.5,6.6,0.0,35,6.0,2.3,1,0,12,0.0,2.1,7.0,8.0,8,8,1.3,3.57,0.0,3.98,2,25.999999999999996,17.25793544945319,0.0,61.18421052631579,0.0,100.0,77.77777777777779,77.77777777777779,66.66666666666666,77.77777777777779,44.28,24.18,Low,Low,,,45.86
1057,EEE,4,Hosteller,2025-02-07,7.9,4.2,7.7,4.6,33,4.5,0.6,1,0,12,1.6,1.4,7.0,9.0,4,8,0.1,3.28,0.6,4.24,2,1.9999999999999927,15.710856228327557,59.74025974025974,67.76315789473685,0.0,75.0,77.77777777777779,33.33333333333333,66.66666666666666,88.88888888888889,37.65,16.43,Low,Very Low,,,42.51
1057,EEE,4,Hosteller,2025-02-08,6.4,7.5,7.7,3.6,42,2.9,1.9,1,0,8,1.7,0.8,8.0,7.0,4,5,1.6,4.16,0.47,3.79,4,31.999999999999996,20.432115230728197,46.75324675324675,56.05263157894736,25.0,48.333333333333336,44.44444444444444,33.33333333333333,77.77777777777779,66.66666666666666,31.32,28.02,Low,Low,,,25.8
1057,EEE,4,Hosteller,2025-09-02,4.8,3.8,3.4,3.4,52,3.5,3.6,0,0,1,0.1,2.3,6.0,5.0,10,5,3.2,1.61,1.0,3.38,10,64.0,6.828487596692451,100.0,45.263157894736835,100.0,58.333333333333336,44.44444444444444,100.0,55.55555555555556,44.44444444444444,14.94,51.24,Moderate,Moderate,,,13.58
1057,EEE,4,Hosteller,2025-10-02,7.1,4.7,4.8,2.7,7,2.8,0.9,3,0,0,2.5,3.6,7.0,6.0,6,9,0.9,7.0,0.56,3.76,10,18.000000000000007,35.582822085889575,56.250000000000014,55.39473684210526,100.0,46.666666666666664,88.88888888888889,55.55555555555556,66.66666666666666,55.55555555555556,29.71,38.27,Low,Low,,,30.46
1057,EEE,4,Hosteller,2025-02-11,7.4,4.0,5.5,0.6,68,4.6,0.5,3,1,5,0.5,0.9,10.0,6.0,6,5,0.6,7.96,0.11,4.14,7,11.999999999999993,40.650840224059756,10.909090909090908,65.26315789473685,62.5,76.66666666666666,44.44444444444444,55.55555555555556,100.0,55.55555555555556,31.18,36.56,Low,Low,,,29.76
1057,EEE,4,Hosteller,2025-02-12,6.5,7.7,9.2,1.8,39,3.439635252554188,1.1,1,1,13,2.1,2.3,6.0,6.0,8,9,1.5,6.58,0.2,3.66,2,30.0,33.34222459322486,19.565217391304348,52.76315789473684,0.0,57.327254209236465,88.88888888888889,77.77777777777779,55.55555555555556,55.55555555555556,37.82,28.56,Low,Low,,,34.71
1057,EEE,4,Hosteller,2025-02-13,7.3,3.4,2.5,2.5,30,4.7,1.2,1,0,13,0.2,3.2,6.0,5.0,7,8,0.7,3.19,1.0,4.04,2,14.000000000000004,15.23072819418512,100.0,62.63157894736842,0.0,78.33333333333333,77.77777777777779,66.66666666666666,55.55555555555556,44.44444444444444,29.56,27.36,Low,Low,,,36.08
1057,EEE,4,Hosteller,2025-02-14,7.4,3.5,9.4,2.9,23,2.9,1.5,0,2,7,1.2,4.0,6.0,7.0,5,9,0.6,6.03,0.31,4.12,4,11.999999999999993,30.3814350493465,30.851063829787233,64.60526315789474,25.0,48.333333333333336,88.88888888888889,44.44444444444444,55.55555555555556,66.66666666666666,32.73,21.59,Low,Low,,,34.71
1057,EEE,4,Hosteller,2025-02-15,8.6,5.8,7.0,2.4,10,1.7,1.8,1,0,2,0.4,2.4,6.0,9.0,4,7,0.0,3.78,0.34,4.71,10,0.0,18.37823419578555,34.285714285714285,80.26315789473684,100.0,28.333333333333332,66.66666666666666,33.33333333333333,55.55555555555556,88.88888888888889,32.98,21.26,Low,Low,,,26.5
1057,EEE,4,Hosteller,2025-02-16,4.8,7.6,5.0,5.0,23,3.4,0.0,1,0,2,2.9,2.0,7.0,3.0,9,5,3.2,4.62,1.0,2.52,10,64.0,22.832755401440387,100.0,22.5,100.0,56.666666666666664,44.44444444444444,88.88888888888889,66.66666666666666,22.22222222222222,18.15,57.18,Moderate,Elevated,Deadline Pressure,Recommend deadline planning support,14.8
1057,EEE,4,Hosteller,2025-02-17,6.9,2.1,8.3,0.1,14,1.5,1.3,1,1,9,0.8,2.3,5.0,7.0,6,5,1.1,4.71,0.01,3.78,4,21.999999999999993,23.339557215257408,1.2048192771084336,55.78947368421052,25.0,25.0,44.44444444444444,55.55555555555556,44.44444444444444,66.66666666666666,17.93,20.05,Low,Low,,,13.85
1057,EEE,4,Hosteller,2025-02-18,6.6,5.9,6.0,3.7,40,3.2,2.2,1,2,4,2.9,2.6,10.0,5.0,10,6,1.4,8.22,0.62,3.94,7,28.000000000000007,42.09122432648707,61.66666666666667,60.0,62.5,53.333333333333336,55.55555555555556,100.0,100.0,44.44444444444444,22.6,51.66,Moderate,Moderate,,,17.19
1057,EEE,4,Hosteller,2025-02-19,8.2,4.1,9.1,3.0,78,3.6,2.5,0,1,4,2.3,3.8,5.0,6.0,8,5,0.0,4.34,0.33,4.99,7,0.0,21.33902373966391,32.967032967032964,87.63157894736841,62.5,60.0,44.44444444444444,77.77777777777779,44.44444444444444,55.55555555555556,28.75,23.85,Low,Low,,,23.79
1057,EEE,4,Hosteller,2025-02-20,6.5,5.8,2.5,2.5,0,3.439635252554188,1.5,1,1,10,1.6,2.3,9.0,6.0,5,9,1.5,5.94,1.0,3.55,4,30.0,29.901307015204054,100.0,49.73684210526315,25.0,57.327254209236465,88.88888888888889,44.44444444444444,88.88888888888889,55.55555555555556,31.02,38.52,Low,Low,,,34.67
1057,EEE,4,Hosteller,2025-02-21,6.8,1.9,9.9,3.9,61,3.1,1.6,0,0,7,1.1,2.3,7.0,7.0,7,5,1.2,1.19,0.39,4.02,4,24.000000000000004,4.587890104027741,39.39393939393939,62.23684210526314,25.0,51.66666666666667,44.44444444444444,66.66666666666666,66.66666666666666,66.66666666666666,21.01,26.15,Low,Low,,,19.88
